page_number,status,source_tokens,stored_tokens,tokens_match,chunk_id,has_embedding,embedding_dim,retrievable,first_source_token,first_stored_token,last_source_token,last_stored_token
244,PASS,387,387,true,901f9274-4c54-4b97-a1f7-9dfa4f07eb73,true,768,true,"canto","canto","flattering","flattering"
245,PASS,523,523,true,a9b733bb-9143-40c0-90bb-b3656a75afa6,true,768,true,"devayani","devayani","'","'"
246,PASS,558,558,true,66e28492-b5f4-46cf-a4fc-dc5faba714c8,true,768,true,"kacha","kacha","'","'"
247,PASS,534,534,true,541676f5-113b-4615-bc10-1cc0816e90b1,true,768,true,"compelled","compelled","deceived","deceived"
248,PASS,194,194,true,a3527199-18ad-4344-8916-6f0bbd1fc7a5,true,768,true,"him","him",""","""
249,PASS,425,425,true,e2db9e34-c964-4c80-92f4-314aa3dad5a6,true,768,true,"canto","canto","did","did"
250,PASS,264,264,true,3de13ec7-103a-4ee2-8f21-8ac3e6a2d509,true,768,true,"not","not",""","""
251,PASS,395,395,true,ce7c8d77-890e-446c-a810-eada9ec1f52b,true,768,true,"canto","canto","'","'"
252,PASS,544,544,true,4b19b629-522e-4235-a2f5-a64184406306,true,768,true,"devayani","devayani","to","to"
253,PASS,286,286,true,14dba76b-f65c-49b3-9792-17607c67af67,true,768,true,"me","me",""","""
254,PASS,362,362,true,cc19f82a-370d-46d5-aa7e-17e615b39b71,true,768,true,"canto","canto",""","""
255,PASS,411,411,true,0c4b4298-352e-49fe-99ea-e3d8d519ab7e,true,768,true,"c","c",",",","
256,PASS,501,501,true,a8adfa74-6ccc-4980-9b5b-8b73378bbfe2,true,768,true,"horses","horses",""","""
257,PASS,345,345,true,33440905-108f-4646-81dc-eb6eb087e453,true,768,true,"canto","canto","'","'"
258,PASS,507,507,true,9ebec570-552c-42ef-9ee9-b934f60fddfd,true,768,true,"yayati","yayati","in","in"
259,PASS,273,273,true,7b3ad4b9-e71d-400e-aed0-3c3c56468505,true,768,true,"chitraratha","chitraratha",""","""
260,PASS,399,399,true,ea4bcc1b-a9d7-45ac-8d3f-15fcf1440dde,true,768,true,"canto","canto",".","."
261,PASS,562,562,true,3451569f-9c96-4caa-84c9-3c746d64da22,true,768,true,"you","you",""","""
262,PASS,394,394,true,6d364b7b-a55c-44e3-b013-1bcd09250169,true,768,true,"canto","canto","caress","caress"
263,PASS,545,545,true,c659db6d-1886-4ebc-84fe-306a539fd22f,true,768,true,"them","them","as","as"
264,PASS,176,176,true,6d954f72-0bd7-46ef-9c82-1d210bf33862,true,768,true,"theft","theft",""","""
265,PASS,440,440,true,551a6c74-a3d1-4518-9225-e7b2a1a85fae,true,768,true,"canto","canto","'","'"
266,PASS,538,538,true,a44c624f-60ae-4244-875e-eead546071b9,true,768,true,"yayati","yayati","'","'"
267,PASS,27,27,true,a6130a8a-1efd-4975-af93-ea6cbcddf5db,true,768,true,"the","the",""","""
268,PASS,382,382,true,aec96638-fc57-41ff-b62d-2657a457f317,true,768,true,"canto","canto",".","."
269,PASS,561,561,true,e337dad8-d749-4c08-ba45-1268cb728a2a,true,768,true,"one","one","is","is"
270,PASS,219,219,true,44588f4a-48bc-474d-beeb-18fa695d9b05,true,768,true,"the","the",""","""
271,PASS,381,381,true,4638eb1c-1d91-4fbc-9825-791f31d4cd73,true,768,true,"canto","canto","and","and"
272,PASS,157,157,true,1229b335-2029-4ec9-9399-ec1f2bf61f2c,true,768,true,"offerings","offerings",""","""
273,PASS,378,378,true,893d53f8-b657-4978-be54-2c9a31c53808,true,768,true,"canto","canto",".","."
274,PASS,96,96,true,4010ae4c-5e15-4c3d-a048-475b0051a0dd,true,768,true,"he","he",""","""
275,PASS,412,412,true,5adedbc6-5119-408d-a9f8-1abbc5f16f90,true,768,true,"canto","canto","you","you"
276,PASS,92,92,true,9f37a64c-585a-4187-b7a7-96515fbe50fb,true,768,true,"no","no",""","""
277,PASS,383,383,true,e74600d0-5441-4f74-99e8-d81b30f9348d,true,768,true,"canto","canto",".","."
278,PASS,541,541,true,ee27fd81-ea7a-4799-aa43-b12cc1449f42,true,768,true,"o","o","'","'"
279,PASS,52,52,true,74067f1a-97e0-4fcc-acb1-cf9eb3ba9a8b,true,768,true,"they","they","'","'"
280,PASS,376,376,true,fa0790cd-d79f-4033-a01c-777c5404bef4,true,768,true,"canto","canto","who","who"
281,PASS,537,537,true,269f862f-21b6-46bc-a51e-da0ddf6312fb,true,768,true,"appear","appear",",",","
282,PASS,306,306,true,d9c4b1ef-b6c7-4cfc-86ec-d789b06eb7b0,true,768,true,"asceticism","asceticism",""","""
283,PASS,358,358,true,12db619b-232d-4de3-9298-3a726a9b392a,true,768,true,"canto","canto","'","'"
284,PASS,403,403,true,038d1236-3860-4940-b6be-ed398098e8f9,true,768,true,"ashtaka","ashtaka",""","""
285,PASS,338,338,true,6107add8-b424-4bfa-8eda-eefcde8f4fea,true,768,true,"canto","canto","'","'"
286,PASS,570,570,true,91652944-8ca9-4002-81c1-dce9a328d9ae,true,768,true,"yayati","yayati","i","i"
287,PASS,89,89,true,4b0d333e-47aa-439f-9c83-c5a34ffc706b,true,768,true,"would","would","'","'"
288,PASS,419,419,true,7039777f-66c1-4f36-a787-0777ff3d2545,true,768,true,"canto","canto","'","'"
289,PASS,506,506,true,672317e3-61b6-43bc-99b2-0cb2312bfcf9,true,768,true,"yayati","yayati",".","."
290,PASS,111,111,true,124ec6de-c30c-4192-9fbe-dd2fbbb4dc6e,true,768,true,"ashtaka","ashtaka",""","""
291,PASS,367,367,true,a1b96cb1-9c94-4960-af4e-5ea3d838ca3e,true,768,true,"canto","canto","son","son"
292,PASS,471,471,true,f3c1a9d1-8075-482d-af3c-381b06d3cb02,true,768,true,"matinara","matinara",".","."
293,PASS,493,493,true,10886163-1b4d-4e8c-9f01-e247efca5d76,true,768,true,"riksha","riksha",",",","
294,PASS,215,215,true,f3ac1a70-1b56-480b-b1be-da1110785273,true,768,true,"pandu","pandu",""","""
295,PASS,368,368,true,eff6b48a-dfc0-48e7-8166-08888091f4c1,true,768,true,"canto","canto",".","."
296,PASS,443,443,true,736ac0a6-4713-4125-b814-e79288f97fb4,true,768,true,"sanyati","sanyati",".","."
297,PASS,448,448,true,c09a8f0f-318f-4046-ad8d-a061e670f568,true,768,true,"their","their","'","'"
298,PASS,478,478,true,a485db75-9559-4637-8628-47aa7d2a905b,true,768,true,"she","she","'","'"
299,PASS,496,496,true,5665d47d-7137-425c-aff9-64d0c149c11f,true,768,true,"after","after",".","."
300,PASS,343,343,true,640ac533-694d-454a-94b0-807febee30b7,true,768,true,"he","he",""","""
301,PASS,396,396,true,9b8a0149-c7c6-47b1-a518-bb2867e19de8,true,768,true,"canto","canto","see","see"
302,PASS,337,337,true,0add5a17-61a1-43d3-8739-4520e2e79f66,true,768,true,"him","him",""","""
303,PASS,407,407,true,4b8ff994-e256-4683-a6e3-1e4f67185bb3,true,768,true,"canto","canto",".","."
304,PASS,538,538,true,dbcb9511-5e30-498d-96ca-44501e77ca6a,true,768,true,"the","the",".","."
305,PASS,87,87,true,a6c94d73-8bc2-462e-9028-a32b1c68397b,true,768,true,"she","she",""","""
306,PASS,412,412,true,8915ce64-e321-42f6-8781-c98744a280af,true,768,true,"canto","canto","him","him"
307,PASS,410,410,true,f649c2cd-1afa-40ed-8018-12fafa255f5c,true,768,true,"into","into",""","""
308,PASS,408,408,true,80f24c31-167f-4dc8-9e40-d15d8a44d6e4,true,768,true,"canto","canto","this","this"
309,PASS,522,522,true,3346c25f-50b7-4c67-bd40-8cf607e8aa0b,true,768,true,"tapovana","tapovana",""","""
310,PASS,180,180,true,648dd981-af3a-41a8-a7a6-6f832d51e2c3,true,768,true,"with","with",""","""
311,PASS,391,391,true,9a25d856-69e3-4a93-a809-8a4f73ab14c9,true,768,true,"canto","canto",".","."
312,PASS,516,516,true,e12c0233-f835-494b-ad59-2845aa7858bd,true,768,true,"he","he",".","."
313,PASS,508,508,true,fcfea3c8-cd12-4e04-be0b-8cdc5d327fb1,true,768,true,"shantanu","shantanu",".","."
314,PASS,534,534,true,102c6c50-4c00-43ef-9d44-cf7be43f7180,true,768,true,"shantanu","shantanu","a","a"
315,PASS,511,511,true,ca9b2921-ad12-4bea-9d22-f0e59aa1caac,true,768,true,"hundred","hundred","to","to"
316,PASS,536,536,true,a91d164b-e9b3-44b0-b54f-f0461721dbcd,true,768,true,"your","your",".","."
317,PASS,121,121,true,910a098d-342d-4d56-86a4-31f78e91c1ae,true,768,true,"bhishma","bhishma",""","""
318,PASS,369,369,true,9781e5af-2785-4ed9-b7d3-0bf46a069a4c,true,768,true,"canto","canto",""","""
319,PASS,369,369,true,7a682ef1-1a65-43f5-96aa-45d2a5cc97f9,true,768,true,"canto","canto",".","."
320,PASS,480,480,true,7820b784-4a6f-43eb-97e3-1b23f38828a1,true,768,true,"but","but","goring","goring"
321,PASS,532,532,true,715b3ef2-1d5b-41e2-a24f-5f4deb523ec9,true,768,true,"it","it","he","he"
322,PASS,312,312,true,36400a24-14cf-443b-a00d-b3b581f79a45,true,768,true,"too","too",""","""
323,PASS,382,382,true,84c4686d-1bbf-4522-a29b-61af8b9592dd,true,768,true,"canto","canto",".","."
324,PASS,445,445,true,11efd28c-238f-42fe-99d9-0be4b7a1e17f,true,768,true,"bhishma","bhishma",""","""
325,PASS,392,392,true,36be4ed0-f81b-4545-b1a3-784474212217,true,768,true,"canto","canto",""","""
326,PASS,493,493,true,5b0e6f2b-84f4-4ec4-b8f0-eb0c778c3d0e,true,768,true,"brihaspati","brihaspati",""","""
327,PASS,418,418,true,016eca92-067d-41be-b3b1-f1712481c3f2,true,768,true,"the","the",""","""
328,PASS,421,421,true,6de56938-3a2b-4c9a-8542-d29469e36592,true,768,true,"canto","canto",".","."
329,PASS,548,548,true,62905abe-bd7b-4f72-a52a-9b3cfb23ca8b,true,768,true,"if","if","to","to"
330,PASS,529,529,true,2f647e5c-5a3b-4927-be8d-3487b1318e6c,true,768,true,"continue","continue",".","."
331,PASS,118,118,true,18e54be3-0c36-4232-9f5f-042cb2a17be9,true,768,true,"do","do",""","""
332,PASS,406,406,true,4ff1274a-b763-435c-a23e-f558777111d7,true,768,true,"canto","canto",".","."
333,PASS,521,521,true,4920d8d7-2cc3-48c1-9187-b31143f5e457,true,768,true,"securing","securing","her","her"
334,PASS,80,80,true,94446262-bf5c-41a3-b0ce-000d9b1dc162,true,768,true,"how","how",""","""
335,PASS,342,342,true,42e5218d-d734-4cc5-9846-cae43deadca5,true,768,true,"canto","canto",""","""
336,PASS,396,396,true,1a527b27-db74-47f6-9649-622d5066f17c,true,768,true,"canto","canto","'","'"
337,PASS,191,191,true,4596486e-b68c-4fc5-aa99-d194e78fe855,true,768,true,"said","said",""","""
338,PASS,348,348,true,d2dfb06d-867e-4ab6-bd0a-cd06e435caa7,true,768,true,"canto","canto",".","."
339,PASS,360,360,true,6c41dca3-baae-4bc3-9d76-3be3c3cd0707,true,768,true,"o","o",""","""
340,PASS,386,386,true,1a5288ba-20bf-40b4-a10e-09a2ee5eee66,true,768,true,"canto","canto",".","."
341,PASS,155,155,true,634e49a6-9599-4f5e-9a1c-d08630d31430,true,768,true,"subala","subala",""","""
342,PASS,375,375,true,b96c279b-9a90-4c3f-a0bc-c76a6fb62a21,true,768,true,"canto","canto","'","'"
343,PASS,487,487,true,ea7fa260-12f5-4c08-8c87-2000f210e9e7,true,768,true,"surya","surya","of","of"
344,PASS,119,119,true,acf5538f-46cd-4e02-8526-467fdcb37e0b,true,768,true,"the","the",""","""
345,PASS,380,380,true,c2ea5ef7-7c3a-4d61-b1c3-98dc2fd4625c,true,768,true,"c","c",""","""
346,PASS,422,422,true,64929c9b-f57e-40d3-9747-897aed1ff394,true,768,true,"canto","canto","tradition","tradition"
347,PASS,457,457,true,0632518b-e09b-45e2-bbbe-0dd245ff9505,true,768,true,"relating","relating",",",","
348,PASS,378,378,true,838c8092-e1b3-479f-8028-6e53f647ba43,true,768,true,"and","and",""","""
349,PASS,357,357,true,32637014-7058-4316-b482-3549c40d4758,true,768,true,"canto","canto","—","—"
350,PASS,20,20,true,85f9596a-297b-43f3-b423-f37283a91fe9,true,768,true,"6","6","dhritarashtra","dhritarashtra"
351,PASS,351,351,true,3adcebd1-cf25-41f2-826d-95fd0976eb77,true,768,true,"canto","canto","'","'"
352,PASS,517,517,true,aa8c6d97-866e-4410-bdeb-59ede360f92e,true,768,true,"gandhari","gandhari",".","."
353,PASS,223,223,true,e3be202e-d127-46e6-bcf6-bdc18b9c2b2c,true,768,true,"but","but",""","""
354,PASS,423,423,true,b0894c72-1cc9-4bb4-af53-79bd5a219b65,true,768,true,"canto","canto","the","the"
355,PASS,73,73,true,640a5295-6544-4adf-abcb-960e885a8f1b,true,768,true,"others","others",""","""
356,PASS,321,321,true,61dbb708-3fcb-4469-8b3d-778dc1720249,true,768,true,"canto","canto",""","""
357,PASS,381,381,true,f769085e-020c-4619-82ba-fa049ce20b13,true,768,true,"canto","canto","must","must"
358,PASS,534,534,true,e1b56f4d-03f5-4c7e-9b2b-48029174b52d,true,768,true,"not","not",".","."
359,PASS,154,154,true,70ee1be0-8bef-4847-b0a2-886f02c15b9c,true,768,true,"you","you",""","""
360,PASS,374,374,true,eb8d8a94-895c-4555-b40a-782872f0c376,true,768,true,"canto","canto",".","."
361,PASS,547,547,true,a2bae522-8ff5-474d-a624-6ea1f4d58fd5,true,768,true,"once","once","and","and"
362,PASS,412,412,true,a75a5ff4-5135-401f-8583-95a2618e1d3e,true,768,true,"cold","cold",""","""
363,PASS,361,361,true,d14fb869-4752-4cfd-b591-491794bc6a89,true,768,true,"canto","canto",",",","
364,PASS,513,513,true,1da71835-7ab0-453c-9916-e339045205e2,true,768,true,"other","other","who","who"
365,PASS,519,519,true,cb9abbf2-134e-4f62-ba39-bd8cc2eda098,true,768,true,"expound","expound",""","""
366,PASS,377,377,true,81220625-fe8e-4ea6-95a5-b131f78f29b0,true,768,true,"canto","canto",".","."
367,PASS,545,545,true,b9a0bcc2-a99f-4b95-bf3a-48f59b2fe1bf,true,768,true,"when","when",""","""
368,PASS,63,63,true,203c7102-d929-400e-af5e-b0e31a184c05,true,768,true,"bhadra","bhadra",""","""
369,PASS,400,400,true,26c682da-09bf-4c76-b3ec-332f627e611b,true,768,true,"canto","canto","considered","considered"
370,PASS,499,499,true,200584e2-aca5-4fad-9177-77f1dffcee71,true,768,true,"sinners","sinners","'","'"
371,PASS,266,266,true,cfd1b882-6bcd-4e8f-bad1-ba5483dfeef4,true,768,true,"o","o",""","""
372,PASS,384,384,true,142128f0-02d5-43ff-85ff-3d3ca1c436eb,true,768,true,"canto","canto","'","'"
373,PASS,506,506,true,6d5214ae-1517-4755-a4a4-6dd8433dbe26,true,768,true,"smiling","smiling",".","."
374,PASS,525,525,true,059ef6e5-a144-415d-8a71-f19a84997fbb,true,768,true,"in","in","of","of"
375,PASS,477,477,true,b6d621b1-2bf8-4d51-a432-066bfa1000d3,true,768,true,"all","all",".","."
376,PASS,305,305,true,127abd74-48ad-49cf-9473-f2a291b0c0f5,true,768,true,"dhatri","dhatri",""","""
377,PASS,392,392,true,6ce33a0e-f227-44df-82ff-9f41a8e2bc7a,true,768,true,"canto","canto",".","."
378,PASS,502,502,true,c5bbb631-ca7e-43ab-afc5-3acb9a4b0815,true,768,true,"i","i","their","their"
379,PASS,87,87,true,15127ef4-5a6e-4ec2-8ea0-d193b089203b,true,768,true,"eyes","eyes",""","""
380,PASS,391,391,true,46e9dde0-a02b-4261-aa63-f1293621450c,true,768,true,"canto","canto","'","'"
381,PASS,573,573,true,a92daf08-fb73-4ec5-84fd-9642e3826c06,true,768,true,"telling","telling","among","among"
382,PASS,11,11,true,7c53e9c4-0e5b-4bcb-860c-df98709e0140,true,768,true,"men","men",""","""
383,PASS,371,371,true,c08feb1d-c9bd-4a88-99cf-6d1f2f4ba232,true,768,true,"canto","canto",".","."
384,PASS,506,506,true,697bfdb7-766c-49b7-b5f3-8ddeaafc2d3f,true,768,true,"the","the","the","the"
385,PASS,27,27,true,f98a371b-7ebb-40c6-91c2-93b7f495bb06,true,768,true,"munis","munis",""","""
386,PASS,379,379,true,f003486c-9d5e-4fef-b395-8f4fe9e47f9d,true,768,true,"canto","canto","ornamental","ornamental"
387,PASS,419,419,true,c0419628-2c62-45e4-a5d0-fa9aff98019b,true,768,true,"vessel","vessel",".","."
388,PASS,390,390,true,f0e8bae9-768b-4976-b2ab-a9b8d6b166f6,true,768,true,"canto","canto","'","'"
389,PASS,522,522,true,3a173d68-61f9-4dcf-aa3b-75e269c069c1,true,768,true,"now","now","he","he"
390,PASS,474,474,true,d5d9f30f-8941-42e2-8b06-0c1cc45c2556,true,768,true,"has","has","second","second"
391,PASS,452,452,true,1cea48b2-f43f-461a-a691-e91447118a5f,true,768,true,"pandava","pandava",""","""
392,PASS,407,407,true,50fb0788-8687-4ab7-874c-fd33f3966f0e,true,768,true,"canto","canto","'","'"
393,PASS,470,470,true,bbb201b0-e65d-4827-bc51-57fa16f70b40,true,768,true,"vidura","vidura",".","."
394,PASS,185,185,true,64b8e3cf-7c1c-4bee-9433-283d0139d4f1,true,768,true,"some","some",""","""
395,PASS,393,393,true,e8e202e0-6332-4923-90cc-ee2cf1b9dbce,true,768,true,"canto","canto","'","'"
396,PASS,185,185,true,9b180818-32ae-4f8c-8a05-a0789db3521a,true,768,true,"and","and",""","""
397,PASS,400,400,true,1f460d1f-84bb-479e-8c07-8c826fcf94cf,true,768,true,"canto","canto",".","."
398,PASS,461,461,true,e78c068b-80f1-4f9e-a850-c57db80290e4,true,768,true,"seeing","seeing",".","."
399,PASS,300,300,true,ac3ca8e5-99cb-44a4-acdd-04fdf26e5808,true,768,true,"drona","drona",""","""
400,PASS,396,396,true,2c414508-0392-44de-ab16-a9c2e7363b8e,true,768,true,"canto","canto",""","""
401,PASS,412,412,true,77f69425-abee-4d8f-bd33-c132bb5d7b15,true,768,true,"canto","canto","weapons","weapons"
402,PASS,506,506,true,66561035-7ae8-4746-8b1b-44b5df9112ae,true,768,true,"do","do",".","."
403,PASS,546,546,true,6b26b34a-12ec-4706-adf0-13b072d326ec,true,768,true,"in","in",".","."
404,PASS,437,437,true,7451e752-29bc-4373-92f5-56f3f5da8a57,true,768,true,"time","time",""","""
405,PASS,376,376,true,938c3167-21e2-4f15-937d-34d627b20b49,true,768,true,"canto","canto",".","."
406,PASS,541,541,true,7fc0e9e5-68ac-4ac9-9717-400826f92be1,true,768,true,"drona","drona",",",","
407,PASS,494,494,true,391a3e6d-14cc-4ead-a712-400045726afb,true,768,true,"and","and","ekalavya","ekalavya"
408,PASS,525,525,true,907acd73-b349-44c4-a446-029059798b35,true,768,true,"was","was","its","its"
409,PASS,289,289,true,c0f6f13f-ea60-4fcd-97d7-174ecbae5d8d,true,768,true,"head","head",".","."
410,PASS,426,426,true,06b4d727-5b12-47c0-ae74-090bfdbbf399,true,768,true,"canto","canto","like","like"
411,PASS,131,131,true,d65280c3-de41-45fc-a5b2-56128e249b0a,true,768,true,"the","the",""","""
412,PASS,378,378,true,ccc2159e-e2a3-46f3-b730-3afeb448ef28,true,768,true,"canto","canto",".","."
413,PASS,492,492,true,f86ff963-0165-40a1-b5af-98b224661b7a,true,768,true,"wearing","wearing",".","."
414,PASS,109,109,true,76c04fea-5b2b-47b8-aaad-36654c9d2fdf,true,768,true,"next","next",""","""
415,PASS,357,357,true,fea52544-eca5-4fe7-964f-c37ebb7b162d,true,768,true,"canto","canto","'","'"
416,PASS,481,481,true,c00d771f-bd2c-45c5-b64a-1406ec3ab134,true,768,true,"'","'","'","'"
417,PASS,81,81,true,5e2753f8-4dcf-4001-a7d7-461ce6033275,true,768,true,"every","every",""","""
418,PASS,381,381,true,f14d591e-aec3-490b-81e6-eabb4474fad1,true,768,true,"canto","canto",".","."
419,PASS,529,529,true,65d54d78-8797-4155-a799-5e105bfffcec,true,768,true,"duryodhana","duryodhana",".","."
420,PASS,339,339,true,52a95516-7617-4ff7-8f16-8c7a8355be63,true,768,true,"kripa","kripa",""","""
421,PASS,416,416,true,78977630-5436-48dc-bf66-4b7a57af2fcf,true,768,true,"canto","canto","our","our"
422,PASS,321,321,true,eb5a7d33-bbcb-43f8-9380-59e3fcb8c330,true,768,true,"peerless","peerless",""","""
423,PASS,384,384,true,0e8c32e0-dd94-4f46-b8fd-6c67438d9afb,true,768,true,"canto","canto","'","'"
424,PASS,476,476,true,c27d3fa8-c276-4b23-ba4c-9de7cd6b083d,true,768,true,"thus","thus",".","."
425,PASS,482,482,true,16b124e0-de20-4802-b43f-8a020d115b90,true,768,true,"like","like",".","."
426,PASS,496,496,true,6680f415-f4fe-4040-b904-c8744a5f244e,true,768,true,"satyajit","satyajit",".","."
427,PASS,420,420,true,e8eea868-84cf-4d7e-948f-87028f08f0cb,true,768,true,"says","says",""","""
428,PASS,416,416,true,d575f4ba-d079-4c47-8593-d097a17734f0,true,768,true,"canto","canto","your","your"
429,PASS,430,430,true,6ca2492d-6119-4774-98df-8c09e6073359,true,768,true,"brothers","brothers",""","""
430,PASS,383,383,true,d9eb3989-ce93-4fce-bae6-b5679dba0ffb,true,768,true,"canto","canto","towards","towards"
431,PASS,487,487,true,b8c65124-275f-4191-9c54-376d3c294afd,true,768,true,"him","him","'","'"
432,PASS,544,544,true,e2da600a-718b-49bc-b45a-0891ca30d414,true,768,true,"dhritarashtra","dhritarashtra",""","""
433,PASS,536,536,true,90f39a31-b95d-4aff-85b8-abe03b667d15,true,768,true,"the","the","kill","kill"
434,PASS,513,513,true,5ca6fe6f-76c8-40e1-b16d-71b8cfb517cb,true,768,true,"your","your",".","."
435,PASS,513,513,true,2c2b0886-2b16-4247-9c05-6cdfb7b5c6f3,true,768,true,"a","a","serve","serve"
436,PASS,461,461,true,e950bb70-3b6d-40b2-bae6-f5ba6c2d6b52,true,768,true,"you","you","friends","friends"
437,PASS,211,211,true,d0f9be1c-4e7d-4303-bbed-6ae286633d28,true,768,true,"and","and",""","""
438,PASS,361,361,true,bea1b46e-40d5-451d-b2ec-abe6b5b35585,true,768,true,"canto","canto","escaped","escaped"
439,PASS,490,490,true,4e2f218c-0c23-4ca5-b323-a46b03c1f8e8,true,768,true,"secretly","secretly","'","'"
440,PASS,198,198,true,6a6bd093-88b4-4ea4-9e15-c9eb96d5e6b0,true,768,true,"when","when",""","""
441,PASS,385,385,true,7575c0d1-d1dc-4407-a47f-cf0f0ab2cca1,true,768,true,"canto","canto","i","i"
442,PASS,234,234,true,36148aab-afcb-4c67-9b5c-c9d40ac74791,true,768,true,"and","and",""","""
443,PASS,404,404,true,1b4373ad-8c6a-4efd-a058-55197dc6e1d7,true,768,true,"canto","canto","'","'"
444,PASS,62,62,true,b7e9c5a2-1f44-4b98-a98b-6d56abfd871b,true,768,true,"the","the",""","""
445,PASS,383,383,true,f3e1de6c-4cd3-4fe3-917a-747cad437eba,true,768,true,"canto","canto","'","'"
446,PASS,60,60,true,5498e2ff-3c39-4ae4-b23d-a34debc24ac5,true,768,true,"purochana","purochana",""","""
447,PASS,402,402,true,c16dc611-cacd-4585-9c85-7eb6658cb833,true,768,true,"canto","canto",".","."
448,PASS,505,505,true,a4f2f98d-1395-454a-b318-191606090f9b,true,768,true,"you","you","sovereignty","sovereignty"
449,PASS,58,58,true,42818b9a-8cf1-48af-94b5-d9a2a2a4c8ca,true,768,true,"over","over",""","""
450,PASS,391,391,true,2cd6510e-b2a1-45a8-b9c0-3c0324297237,true,768,true,"canto","canto",".","."
451,PASS,426,426,true,83a820a4-1419-438d-951c-1ee022d5a301,true,768,true,"the","the",""","""
452,PASS,387,387,true,4640b417-98b2-42c0-8cc3-5a0954f4413f,true,768,true,"canto","canto","no","no"
453,PASS,245,245,true,620717e5-e439-4a71-8299-361d757bef8b,true,768,true,"escape","escape",""","""
454,PASS,399,399,true,b78852e8-ec3b-4e4b-b6e7-81497c711c3e,true,768,true,"canto","canto","'","'"
455,PASS,195,195,true,46267e24-3194-459f-8671-c27bea139233,true,768,true,"and","and",""","""
456,PASS,381,381,true,1698f844-0759-4e75-b5ac-cfd4156df7d7,true,768,true,"canto","canto","'","'"
457,PASS,89,89,true,176c6ca7-52fb-43aa-8ac4-9031a6e0bb14,true,768,true,"with","with",""","""
